MasterYear,Form Number,District,OperatorNumber,DateofLoss,Type_Company_Cd,County,LeaseNumber,Gasident,CommNbr,TypeLiquid,GrossLoss,Recovered,Net Loss,Facility,CauseofLoss,Remedy,Water,WaterName,Location,Remarks,LeaseName,FieldNumber
2015,326,8,APACHE CORPORATION,3/6/2015,Producer,GLASSCOCK,40246,0,0,Crude,7,4,3,Tank Battery,Equipment Failure,Other,None,,"31.939, -101.53877","FLUIDS RECOVERED, SOILS WILL BE BLENDED",NICHOLS,JAILHOUSE (FUSSELMAN)
2015,758,9,LAYLINE ENERGY I LLC,3/6/2015,Producer,WICHITA,26757,0,0,Crude,2,2,0,Tank Battery,Equipment Failure,Other,None,,"34.05219, 98.87403","PICKED UP FLUIDS, FLUSHED AREA, DISPOSED OF FLUID,","BYWATERS, B. A.",WICHITA COUNTY (SPECIAL)
2015,404,7C,"LAREDO PETROLEUM, INC.",3/5/2015,Producer,REAGAN,17208,0,0,Crude,70,60,10,Tank Battery,Equipment Failure,Other,None,,155 BATTERY,"REMEDIATION, UTILIZE IMPACTED SOIL FOR BERM RECONSTRUCTION",JOHN LEE MCMASTER,SPRABERRY (TREND AREA)
2015,325,8,APACHE CORPORATION,3/5/2015,Producer,WINKLER,13866,0,0,Crude,35,35,0,Tank Battery,Equipment Failure,Other,None,,"31.877, -103.075","FLUIDS RECOVERED, SOILS WILL BE BLENDED","CAMPBELL, SETH",KEYSTONE (CLEAR FORK)
2015,192,8,"NADEL AND GUSSMAN PERMIAN,L.L.C.",3/5/2015,Producer,GLASSCOCK,45552,0,0,Crude,12,8,4,Separator-Gun Barrel-Treater,Equipment Failure,Other,None,,"SEC 16, BLK 32, T4S T&P RR CO","VACUUM TRUCK TO PICK FLUID,",CHARGER 16,CLYDE-REYNOLDS (WOLFCAMP CONS.)
2015,458,7C,APACHE CORPORATION,3/5/2015,Producer,UPTON,18143,0,0,Crude,20,18,2,Tank Battery,Equipment Failure,Other,None,,"31.186, -101.671","FREE FLUIDS RECOVERED, SOILS WILL BE BLENDED",CHANEY 43,SPRABERRY (TREND AREA)
2015,1494,8,QEP ENERGY COMPANY,3/5/2015,Producer,ANDREWS,37770,0,0,Crude,100,96,4,Tank Battery,Equipment Failure,Other,None,,"SEC 9, BLK 39, G&MMB&A, A-1735","VAC TRUCK, FLUSH INSIDE AREA, BACKHOE, MIXED, TILLED, FRESH DIRT","MABEE ""E""",SPRABERRY (TREND AREA)
2015,715,7C,"EP ENERGY E&P COMPANY, L.P.",3/4/2015,Producer,CROCKETT,17576,0,0,Crude,15,10,5,Tank Battery,Equipment Failure,Other,None,,UNIVERSITY EAST 41-18,IMPACTED SOIL TILLED & TREATED WITH HYDROCARBON DEGRADATION,UNIVERSITY EAST,LIN (WOLFCAMP)
2015,221,8,"PIONEER NATURAL RES. USA, INC.",3/4/2015,Producer,MARTIN,22978,0,0,Crude,35,34,1,Tank Battery,Equipment Failure,Other,None,,"32.220017, -101.941555","LIQUIDS REMOVED WITH VAC TRUCK, EXCAVATED & BLENDED BIOLOGICAL REM",SALE RANCH -O-,SPRABERRY (TREND AREA)
2015,177,7C,"AMERICAN ENERGY-PERM BASIN, LLC",3/4/2015,Producer,REAGAN,17919,0,0,Crude,53,50,3,Tank Battery,Equipment Failure,Other,None,,UNIVERSITY 49,"SITE DELINEATED, BLEND WITH CLEAN CALICHE FOR REMEDIATION",UNIVERSITY 49,LIN (WOLFCAMP)
2015,226,8,"BURNETT OIL CO., INC.",3/4/2015,Transporter,CRANE,0,0,0,Crude,145,140,5,Tank Battery,Equipment Failure,Other,None,,TANK BATTERY,"RECOVERED WITH VAC TRUCK, IMPACTED AREA SCRAPED,","UNIVERSITY (S) ""M""",NO FIELD NAME
2015,729,8,"LINN OPERATING, INC.",3/4/2015,Producer,MARTIN,40459,0,0,Crude,10,8,2,Separator-Gun Barrel-Treater,Equipment Failure,Other,None,,"32.38947, 101.80819","PICKED UP FLUID, WEATHER TO CLEAR UP, CONTAMINATED SOIL TAKED AWAY","HILL ""A""",SPRABERRY (TREND AREA)
2015,503,8,ENCANA OIL & GAS(USA) INC.,3/4/2015,Producer,MARTIN,38475,0,0,Crude,25,25,0,Flow Line,Equipment Failure,Other,None,,"32.1822, 102.812",DOUBLE D HAS BEEN ASSIGN THE CLEANUP & CLOSURE,DOROTHY FAYE-K-,SPRABERRY (TREND AREA)
2015,863,6,BREITBURN OPERATING L.P.,3/3/2015,Producer,CHEROKEE,1081,0,0,Crude,38,38,0,Tank Battery,Equipment Failure,Other,None,,"31.929817, -95.411576","REMEDIATE THE SOIL, ABSORBENTS, USE A SKIMMER","GREEN, VERNELER",NECHES (WOODBINE)
2015,232,8,ENERGEN RESOURCES CORPORATION,3/3/2015,Producer,MITCHELL,2911,0,0,Crude,15,8,7,Tank Battery,Equipment Failure,Other,None,,"32.291682, -101.178531","RESTORED POWER TO BATTERY, PICKED UP AS MUCH FLUID AS POSSIBLE","FOSTER, W. L. #5","IATAN, EAST HOWARD"
2015,423,7C,"LAREDO PETROLEUM, INC.",3/2/2015,Producer,REAGAN,17210,0,0,Crude,65,54,11,Tank Battery,Equipment Failure,Other,None,,14 BATTERY,"VAC TRUCK, BACKHOE PERFORMED INITIAL BLENDING, REMEDIATION",TAYLOR-A-,SPRABERRY (TREND AREA)
2015,242,6,ANADARKO E&P ONSHORE LLC,3/2/2015,Producer,PANOLA,0,89185,0,Crude,20,20,0,Tank Battery,Equipment Failure,Other,None,,"32.09603, -94.2934","OIL WAS SKIMMED OFF, FLUSHED, REMOVED VIA VACUUM TRUCK","KYLE, FRED ""A"" UNIT",CARTHAGE (COTTON VALLEY)
2015,233,8,MEMORIAL PRODUCTION OPER. LLC,3/2/2015,Producer,LOVING,42226,0,0,Crude,20,15,5,Tank Battery,Human Error - Other,Other,None,,"31.89140, -103.52254",VACUUM TRUCKS,BRUNSON,DIMMITT (DELAWARE CONS)
2015,273,8,"PLAINS MARKETING, L.P.",3/2/2015,Transporter,MIDLAND,0,0,0,Crude,63,58,5,Tank Battery,Company Human Error,Other,None,,"32.01202, -102.01668",BROUGHT TO SURFACE FOR ON SITE BIO REMEDIATION,WHITESIDES -B-,NO FIELD NAME
2015,230,8,"BLUESTEM ENERGY HOLDINGS, LLC",3/2/2015,Producer,MIDLAND,42307,0,0,Crude,10,9,1,Tank Battery,Equipment Failure,Other,None,,"SEC 12, BLK 38, T-2-S, T&P RY CO SURVEY","LAND FARMING CONTAMINATED SOIL, BLENDING",AZALEA GRAYBURG UNIT,AZALEA (GRAYBURG)
2015,405,7C,HUNT OIL COMPANY,3/1/2015,Producer,UPTON,15623,0,0,Crude,75,67,8,Tank Battery,Equipment Failure,Other,None,,"105, D.C.C.S.D. & R.G.N.G. CO","VACUUM TRUCK, SOIL WILL BE REMEDIATED ON SITE","AMACKER, V.T. 105",AMACKER-TIPPETT (FUSSELMAN)
2015,1472,8A,OCCIDENTAL PERMIAN LTD.,3/1/2015,Producer,YOAKUM,18910,0,0,Crude,10,9,1,Tank Battery,Corrosion - Rust,Other,None,,SATELLITE 39C,"VAC UP, REMEDIATED",DENVER UNIT,WASSON
2015,1504,8,"LAREDO PETROLEUM, INC.",3/1/2015,Producer,GLASSCOCK,43467,0,0,Crude,30,3,27,Tank Battery,Equipment Failure,Other,None,,WELL #2,"FREE OIL RECOVERED, BLENDING IMPACTED SOIL, REMEDIATION WILL CONT ",LACY CREEK 36 'A',"GARDEN CITY, S. (WOLFCAMP)"
2015,443,7C,"OZARK EXPLORATION, INC.",3/1/2015,Producer,CROCKETT,0,166802,0,Combined,153,0,153,Tank Battery,Equipment Failure,Other,None,,"SEC 50, G.C. & S.F. RR SUR",REMEDIATION,"BEAN, JOE ""F""",OZONA (CANYON SAND)
2015,502,8,ENCANA OIL & GAS(USA) INC.,3/1/2015,Producer,MARTIN,37654,0,0,Crude,25,25,0,Pump Station or Terminal,Equipment Failure,Other,None,,"32.19.4, 102.829",ASI HAS BEEN ASSING THE CLEANUP & CLOSURE,HOLT 4,LACAFF (DEAN)
2015,219,8,"LAREDO PETROLEUM, INC.",3/1/2015,Producer,GLASSCOCK,43470,0,0,Crude,30,3,27,Tank Battery,Equipment Failure,Other,None,,WELL 36A #2,"FREE OIL RECOVERED, BLENDING OF IMPACTED SOIL, REMEDIATION CONT",LACY CREEK 36,"GARDEN CITY, S. (WOLFCAMP)"
2015,390,8,"SHERIDAN PRODUCTION COMPANY, LLC",2/28/2015,Producer,ANDREWS,18727,0,0,Crude,315,300,15,Tank Battery,Equipment Failure,Other,None,,UNIVERSITY CONS,"FLUID PICKED UP, BLENDED WITH FRESH SOIL & COVERED WITH CALICHE",UNIVERSITY CONS. V,FULLERTON
2015,223,8,"LAREDO PETROLEUM, INC.",2/28/2015,Producer,GLASSCOCK,41789,0,0,Crude,25,0,25,Tank Battery,Corrosion - Rust,Other,None,,TANK BATTERY,ALL RELEASED OIL WAS CONSUMED BY THE FIRE. NO IMPACT SOIL,REED 1,SPRABERRY (TREND AREA)
2015,268,8,XTO ENERGY INC.,2/28/2015,Producer,ANDREWS,39152,0,0,Crude,190,188,2,Tank Battery,Equipment Failure,Other,None,,"SEC 10, BLK 9, UL",CONTAMINATED SOIL PICKED UP & PLACED ON PLASTIC LINER FOR DISPOSAL,UNIVERSITY BLOCK 9,UNIVERSITY BLOCK 9 (DEVONIAN)
2015,1480,8,QEP ENERGY COMPANY,2/28/2015,Producer,MARTIN,39868,0,0,Crude,34,33,1,Tank Battery,Equipment Failure,Other,None,,"SEC 1, BLK 39, T3N G&MMB&A","VAC TRUCK, FLUSHED AREA, BACKHOE, MIXED, TILLED, GATOR",MABEE Y,SPRABERRY (TREND AREA)
2015,188,8,"PARSLEY ENERGY OPERATIONS, LLC",2/28/2015,Producer,MARTIN,44325,0,0,Crude,27,15,12,Tank Battery,Equipment Failure,Other,None,,"SEC 40, BLK 36, T-1-N, A-1192 T&P RR CO SUR","RECOVERED LIQUIDS WITH VAC TRUCK, REMEDIATE IMPACTED AREA",MARTIN 40,PETEY (FUSSELMAN)
2015,790,7C,ENCANA OIL & GAS(USA) INC.,2/28/2015,Producer,UPTON,19012,0,0,Crude,30,30,0,Tank Battery,Equipment Failure,Other,None,,"31.3831, 102.33006","BID PROCESS UNDERWAY, REMEDIATION",DAVIDSON 37C (ALLOC),SPRABERRY (TREND AREA)
2015,333,8A,APACHE CORPORATION,2/27/2015,Producer,HOCKLEY,15298,0,0,Crude,42,40,2,Tank Battery,Equipment Failure,Other,None,,"33.47159, -102.54027","FLUIDS RECOVERED, SOILS WILL BE BLENDED",EAST MALLET UNIT,SLAUGHTER
2015,500,8,ENCANA OIL & GAS(USA) INC.,2/27/2015,Producer,MARTIN,38475,0,0,Crude,75,75,0,Other,Equipment Failure,Other,None,,"32.349354, -102.12684",DOUBLE D CONSTRUCTION HAS BEEN ASSIGNED THE CLEANUP & CLOSURE,DOROTHY FAYE-K-,SPRABERRY (TREND AREA)
2015,187,8,"PARSLEY ENERGY OPERATIONS, LLC",2/27/2015,Producer,MARTIN,43782,0,0,Crude,7,3,4,Tank Battery,Equipment Failure,Other,None,,"SEC 20, BLK 36, T-3-N, A-841","RECOVERED LIQUIDS VAC TRUCK, REMEDIATE THE IMPACTED AREA",EVERTS 20,SPRABERRY (TREND AREA)
2015,212,4,SANCHEZ OIL & GAS CORPORATION,2/26/2015,Producer,WILLACY,0,266642,0,Gas Well Liquid,142,0,142,Other,Theft,Other,None,,"DE YNOJOSA, V A4",REPORTED TO RICHARD MARTIN,HARGILL GAS UNIT 'A',HARGILL (FRIO CONS.)
2015,184,2,TRAFIGURA AG INC.,2/26/2015,Transporter,KARNES,9948,0,0,Crude,65,55,10,Other,Equipment Failure,Other,None,,SUR I&GN RR CO A-462,"STANDING FLUIDS RECOVERED, EXCAVATED & CONTAMINATD SOIL TRANSPORT ",JOHNSON A,EAGLEVILLE (EAGLE FORD-2)
2015,235,8,MEMORIAL PRODUCTION OPER. LLC,2/26/2015,Producer,LOVING,42225,0,0,Crude,30,25,5,Tank Battery,Equipment Failure,Repaired Existing Equipment,None,,"31.847998, -103.495484","REPAIR OR REPLACE THE ACTUATOR, VACUUM TRUCK PICKED STANDING OIL",BRUNSON-TENNECO -A-,DIMMITT (DELAWARE CONS)
2015,213,4,SANCHEZ OIL & GAS CORPORATION,2/26/2015,Producer,WILLACY,0,261128,0,Gas Well Liquid,148,0,148,Tank Battery,Theft,Other,None,,"DE YNOJOSA, V A4",REPORTED TO RICHARD MARTIN,"HARGILL GAS UNIT ""A""",HARGILL (FRIO CONS.)
2015,220,8,"LAREDO PETROLEUM, INC.",2/25/2015,Producer,GLASSCOCK,41468,0,0,Crude,10,5,5,Tank Battery,Equipment Failure,Other,None,,WELL #1501,"BLENDING OF IMPACTED SOIL, REMEDIATION WILL CONTINUE.",GLASS,"GARDEN CITY, S. (WOLFCAMP)"
2015,191,5,SUNOCO PIPELINE L.P.,2/25/2015,Transporter,NAVARRO,0,0,0,Crude,50,30,20,Pipe Line,Corrosion - Rust,Other,None,,"31.888663, 96.639886",RECOVERED WITH VACUUM TRUCKS & ABSORBENTS. REMEDIATED,DORA ROBERTS RANCH UNIT,NO FIELD NAME
2015,407,7C,"LAREDO PETROLEUM, INC.",2/25/2015,Producer,REAGAN,17208,0,0,Crude,12,5,7,Tank Battery,Equipment Failure,Other,None,,155 BATTERY,INITIAL BLENDING OF IMPACTED SOIL HAS BEEN COMPLETED,JOHN LEE MCMASTER,SPRABERRY (TREND AREA)
2015,149,8,OXY USA WTP LP,2/25/2015,Producer,REEVES,43219,0,0,Crude,9,0,9,Tank Battery,Equipment Failure,Other,None,,"SEC 3, BLK C7, SUR PSL/REYNOLDS, W.A.",SOILY DIRT REMOVED SOWN TO CLEAN DIRT,VANGUARD 3,WOLFBONE (TREND AREA)
2015,363,9,"FUSE ENERGY, LLC",2/25/2015,Producer,MONTAGUE,0,0,5629,Gas Well Liquid,71,71,0,Tank Battery,Equipment Failure,Other,None,,J.W. MEDLEY SUR A-918,"REMOVED CONTAMINATED SOIL, REPLACED WITH NATIVE SOIL & FILL","O'NEAL, RAY ""A""",NO FIELD NAME
2015,406,7C,SM ENERGY COMPANY,2/24/2015,Producer,UPTON,15651,0,0,Crude,37,30,7,Tank Battery,Equipment Failure,Other,None,,"SEC 38, BLK 42, T&P RR CO","VACUUM TRUCK, REMEDIATION IS IN PROGRESS",SANDY,SPRABERRY (TREND AREA)
2015,400,7C,"LAREDO PETROLEUM, INC.",2/24/2015,Producer,REAGAN,18731,0,0,Crude,25,20,5,Tank Battery,Equipment Failure,Other,None,,WELL SITE,"INITIAL SOIL BLENDING,",JL MCMASTER C 13-13 (ALLOC-B),SPRABERRY (TREND AREA)
2015,725,8A,"SHERIDAN PRODUCTION COMPANY, LLC",2/24/2015,Producer,CROSBY,68095,0,0,Crude,55,50,5,Tank Battery,Equipment Failure,Other,None,,"33.51663, -101.5333",SOIL AROUND TANK MOVED TO ANOTHER LOCATION & FRESH CALICHE USED,AOCO-HOOPLE (CLEARFORK) UNIT,HOOPLE (CLEAR FORK)
2015,147,8,OXY USA INC.,2/24/2015,Producer,REEVES,41627,0,0,Combined,116,50,66,Tank Battery,Equipment Failure,Other,None,,"SEC 11, BLK C6, SUR PSL/JESTER, J F L",SOILY DIRT REMOVED DOWN TO CLEAN DIRT,"LESLIE ""11""",WOLFBONE (TREND AREA)
2015,148,8,OXY USA WTP LP,2/24/2015,Producer,ECTOR,20609,0,0,Crude,140,130,10,Tank Battery,Equipment Failure,Other,None,,"SEC 28, BLK 44, T2S SUR T&P RR CO/W.F. BATES",SOILY DIRT REMOVED SOWN TO CLEAN DIRT,HARPER DEVONIAN UNIT,HARPER (DEVONIAN)
2015,151,8A,OXY USA INC.,2/24/2015,Producer,HOCKLEY,60048,0,0,Crude,4,3,1,Tank Battery,Equipment Failure,Other,None,,"LEAGUE 42, LABOR 8","VACUUM TRUCK PICKED UP FLUID, BACKHOE BLADED AREA, REMEDIATION","SLAUGHTER UNIT ""2""",SLAUGHTER
2015,154,8,ENERGEN RESOURCES CORPORATION,2/24/2015,Producer,LOVING,42852,0,0,Crude,8,0,8,Tank Battery,Equipment Failure,Other,None,,"31.688548, -103.534237","THAWED & INSULATED THE LINES, PICK UP FLUID",BUSHMASTER 1-58,TWO GEORGES (BONE SPRING)
2015,165,10,"CHAPARRAL ENERGY, L.L.C.",2/24/2015,Producer,OCHILTREE,2959,0,0,Crude,27,25,2,Tank Battery,Equipment Failure,Other,None,,"BLK JT, LOT SEC 13",CONTINUE TO MONITOR IMPACTED AREA TO EVALUATE REMEDIATION,FARNSWORTH UNIT,FARNSWORTH (MORROW UPPER)
2015,215,6E,"ZONE ENERGY, LLC",2/24/2015,Producer,HOUSTON,7641,0,0,Crude,50,49,1,Tank Battery,Equipment Failure,Other,None,,T.J. MARTIN SUR A-519,"SKIMING OPERATION, SITE HAS BEEN REMEDIATED","WOOLEY, WILLIS",EAST TEXAS
2015,484,6E,SCOUT ENERGY MANAGEMENT LLC,2/24/2015,Producer,STEPHENS,7641,0,0,Crude,140,100,40,Tank Battery,Equipment Failure,Other,None,,T.J. MARTIN A-519,"SHUT IN, VAC TRUCKS, EXCAVATED & REMOVED","WOOLEY, WILLIS",EAST TEXAS
2015,182,1,"CHESAPEAKE ENERGY MARKETING, INC",2/24/2015,Other,DIMMIT,0,0,0,Combined,63,45,18,Flow Line,Equipment Failure,Other,None,,"792 FSL, 682 FWL","VAC TRUCK REMOVED STANDING FLUIDS, EXCAVATION OF IMPACTED SOIL",COFFEE 12,NO FIELD NAME
2015,234,8A,MEMORIAL PRODUCTION OPER. LLC,2/24/2015,Producer,TERRY,63221,0,0,Crude,49,45,4,Tank Battery,Equipment Failure,Repaired Existing Equipment,None,,"33.327879, -102.557114","POLY LINE REPAIR, VACUUM TRUCK",NORTHWEST TERRY (ABO) UNIT,KINGDOM (ABO REEF)
2015,224,8,PLAINS PIPELINE L.P.,2/24/2015,Transporter,MIDLAND,0,0,0,Crude,15,11,4,Tank Battery,Corrosion - Rust,Other,None,,"32.01202, -102.01668",BROUGHT TO SURFACE FOR ON SITE BIO REMEDIATION,REED 1,NO FIELD NAME
2015,176,7C,"PARSLEY ENERGY OPERATIONS, LLC",2/24/2015,Producer,UPTON,18584,0,0,Crude,15,8,7,Tank Battery,Equipment Failure,Other,None,,"SEC 10, BLK 39, T-5-S, A-1413, T&P RR CO SUR","VAC TRUCK, SCRAPE IMPACTED AREA, BLEND ON SITE CLEAN CALICHE",ATKINS 10A,SPRABERRY (TREND AREA) R 40 EXC
2015,578,8,"DCP MIDSTREAM, LP",2/24/2015,Other,ECTOR,0,0,0,Crude,6,0,6,Pipe Line,Equipment Failure,Other,None,,"32.053809, 102.781465",FIELD OPERATOR ISOLATED & DEPRESSURED THE LINE,CHEATHAM,NO FIELD NAME
2015,408,7C,CALLON PETROLEUM OPERATING CO,2/24/2015,Producer,REAGAN,0,0,6014,Crude,11,10,1,Tank Battery,Equipment Failure,Other,None,,GC & SF RR CO SUR #9 ABS 184,"VAC TRUCK, ROUSTABOUT CREW TO TILL THE SOIL, REMEDIATION",JOHN LEE MCMASTER,NO FIELD NAME
2015,420,7C,"PARSLEY ENERGY OPERATIONS, LLC",2/24/2015,Producer,UPTON,17817,0,0,Crude,15,4,11,Flow Line,Corrosion - Rust,Other,None,,"SEC 4, BLK 39, T-5-S, T&P RR CO SUR","VAC TRUCK, REMEDIATE THE IMPACTED AREA, BLENDING ON SITE",DUSEK 4,SPRABERRY (TREND AREA)
2015,214,6,"TRINITY RIVER MIDSTREAM, LLC",2/23/2015,Other,HOUSTON,0,0,0,Combined,7,0,7,Other,Company Human Error,Other,None,,BARTON CLARK,REMEDIATION,"HARGILL GAS UNIT ""A""",NO FIELD NAME
2015,175,7C,"PARSLEY ENERGY OPERATIONS, LLC",2/23/2015,Producer,UPTON,18605,0,0,Crude,60,16,44,Tank Battery,Equipment Failure,Other,None,,"SEC 12, BLK 39, T5S, A-1373, T&P RR CO SUR","VACUUM TRUCK USED, WILL SCRAPE IMPACTED AREA, BLEND ON SITE CALICH",DAVIDSON 12A-12B,SPRABERRY (TREND AREA) R 40 EXC
2015,410,7C,"LAREDO PETROLEUM, INC.",2/23/2015,Producer,REAGAN,17208,0,0,Crude,95,75,20,Tank Battery,Equipment Failure,Other,None,,WATER KNOCK OUT,"BLENDING & STOCKPILING OF IMPACTED SOIL,",JOHN LEE MCMASTER,SPRABERRY (TREND AREA)
2015,155,8,ENERGEN RESOURCES CORPORATION,2/23/2015,Producer,REEVES,45512,0,0,Crude,9,0,9,Tank Battery,Equipment Failure,Other,None,,"31.534266, -103.648054","LINE TO DEFROST, PICK UP FLUID AS IT THAWS",ENTERPRISE C19-5,PHANTOM (WOLFCAMP)
2015,457,7C,APACHE CORPORATION,2/23/2015,Producer,REAGAN,18914,0,0,Crude,7,0,7,Tank Battery,Equipment Failure,Other,None,,"31.186, -101.671",SOILS WILL BE BLENDED,UNIVERSITY 2536,SPRABERRY (TREND AREA)
2015,140,8,"NADEL AND GUSSMAN PERMIAN,L.L.C.",2/23/2015,Producer,GLASSCOCK,45552,0,0,Crude,20,0,20,Tank Battery,Equipment Failure,Other,None,,"SEC 16, BLK 32, T4S, T&P RR CO/BARTON, WF","NO PUDDLES, WILL DO SOME DIRT WORK",CHARGER 16,CLYDE-REYNOLDS (WOLFCAMP CONS.)
2015,327,8,APACHE CORPORATION,2/23/2015,Producer,PECOS,26096,0,0,Crude,45,35,10,Tank Battery,Equipment Failure,Other,None,,"31.1436, -103.177","FLUIDS RECOVERED, SOILS WILL BE BLENDED","SCHLOSSER, FRED ESTATE -B-",ROJO CABALLOS (DELAWARE)
2015,337,8A,XTO ENERGY INC.,2/22/2015,Producer,GAINES,60580,0,0,Crude,30,25,5,Tank Battery,Company Human Error,Other,None,,"SEC 10, BLK A-24, PSL SUR","VACUUM TRUCK, BACKHOE WAS USED TO MIX IN CLEAN MATERIAL",ROBERTSON /CLEARFORK/ UNIT,"ROBERTSON, N. (CLEAR FORK 7100)"
2015,523,8,ENCANA OIL & GAS(USA) INC.,2/21/2015,Producer,HOWARD,43080,0,0,Crude,30,28,2,Tank Battery,Equipment Failure,Other,None,,"32.36107, -101.38284","BID PROCESS UNDERWAY, REMEDIATION",THOMAS 8,SPRABERRY (TREND AREA)
2015,159,8,BREITBURN OPERATING L.P.,2/21/2015,Producer,ECTOR,22927,0,0,Crude,15,14,1,Tank Battery,Equipment Failure,Other,None,,"32.044, 102.2932","FLUID REMOVED BY VAC TRUCKS, WAITING ON WEATHER TO REMEDIATED",EAST COWDEN (GRAYBURG) UNIT,"COWDEN, NORTH"
2015,285,8,ENCANA OIL & GAS(USA) INC.,2/21/2015,Producer,MIDLAND,6652,0,0,Crude,20,2,18,Tank Battery,Equipment Failure,Other,None,,"31.9222, -101.82",REMEDIATION IN PROGRESS,"POWELL, R. V. ETAL",SPRABERRY (TREND AREA)
2015,287,8,ENCANA OIL & GAS(USA) INC.,2/21/2015,Producer,GLASSCOCK,39617,0,0,Crude,200,200,0,Tank Battery,Equipment Failure,Other,None,,"31.958607, -101.682404",REMEDIATION IN PROGRESS,COOPER 34,SPRABERRY (TREND AREA)
2015,252,2,MARATHON OIL EF LLC,2/21/2015,Producer,KARNES,9809,0,0,Crude,20,0,20,Tank Battery,Corrosion - Rust,Other,None,,"DANIEL BUCKLEY SUR, ABS 30 & J DAVIS SURVEY ABS 88","VAC TRUCK, IMPACTED SOIL TO LANDFILL, TREATED W/BIOREMEDIATION",CHAPMAN-ROGERS UNIT,EAGLEVILLE (EAGLE FORD-2)
2015,243,9,ENBRIDGE GATHERING(NORTHTEXAS)LP,2/21/2015,Transporter,JACK,0,0,0,Combined,2,2,0,Pipe Line,Corrosion - Rust,Other,Creek,JASPERCREEK,"33.139023, -97.964899","WATER REMOVED FROM CREEK BED, REMEDIATION","KYLE, FRED ""A"" UNIT",NO FIELD NAME
2015,409,7C,DIAMONDBACK E&P LLC,2/21/2015,Producer,UPTON,16523,0,0,Crude,50,40,10,Tank Battery,Equipment Failure,Other,None,,"31185.05, 1015614.86","VACUUM TRUCKS, TREATER SHUT IN & MAINTENANCE SCHEDULED",JANEY,SPRABERRY (TREND AREA)
2015,150,8,OXY USA WTP LP,2/20/2015,Producer,REEVES,42919,0,0,Combined,400,390,10,Tank Battery,Equipment Failure,Other,None,,"SEC 2, BLK 51, T7S T&P RR CO/POER, W.E.",SOILY DIRT REMOVED SOWN TO CLEAN DIRT,APOLLO 2,WOLFBONE (TREND AREA)
2015,181,1,ANADARKO E&P ONSHORE LLC,2/20/2015,Other,DIMMIT,0,0,0,Combined,100,85,15,Other,Equipment Failure,Other,None,,"28.43200, -99.33620","EXCAVATED & RUN THROUGH SOIL SHREDDER, REMEDIATED THE SOIL",COFFEE 12,NO FIELD NAME
2015,141,4,MARWELL PETROLEUM LTD PARTNRSHIP,2/20/2015,Producer,HIDALGO,0,225626,0,Crude,130,0,130,Tank Battery,Theft,Other,None,,LOS TORRITOS,REPORTED TO THE SHERIFF'S OFFICE,"DOMINGUEZ, MAXIMO","LOS TORRITOS, N."
2015,139,5,"KILMARNOCK OIL COMPANY, INC.",2/19/2015,Producer,NAVARRO,3573,0,0,Crude,8,6,2,Tank Battery,Equipment Failure,Other,None,,JAMES SMITH SURVEY A-726,"VACUUM TRUCK PICK UP LOOSE OIL, WASHED AREA WITH FRESH WTR",CUNNINGHAM-BUSH UNIT 1,POWELL
2015,203,1,TALISMAN ENERGY USA INC.,2/19/2015,Other,MCMULLEN,0,0,0,Products,50,30,20,Valve,Equipment Failure,Other,None,,"28.385800, -98.526300","VACUUM TRUCK,",SAN MIGUEL B UNIT,NO FIELD NAME
2015,332,8A,APACHE CORPORATION,2/19/2015,Producer,SCURRY,5635,0,0,Crude,15,7,8,Flow Line,Equipment Failure,Other,None,,"32.5893, -101.05657","LINE ISOLATED, FLUIDS RECOVERED, SOILS WILL BE BLENDED",WEST TEXAS NATIONAL BANK,SHARON RIDGE (CLEAR FORK)
2015,145,8,"DCP MIDSTREAM, LP",2/19/2015,Other,MIDLAND,0,0,0,Crude,8,0,8,Pipe Line,Company Human Error,Other,None,,"31.922499, 101.825516",AFFECTED AREA SPRAYED WITH MICROBES & AERATED. REMEDIATION,MONTE LENOSO FRO,NO FIELD NAME
2015,161,1,"SN OPERATING, LLC",2/19/2015,Producer,LA SALLE,15514,0,0,Crude,120,0,120,Tank Battery,Theft,Other,None,,"SEC 6, BLK 4, 1&GNRR CO A-332",SOME TIME DURING THE NIGHT BBLS MISSING FROM TANKS,TALBUTT TRUST,EAGLEVILLE (EAGLE FORD-1)
2015,411,7C,"SINCLAIR DEVELOPMENT, LLC",2/19/2015,Producer,REAGAN,0,0,6029,Crude,202,10,192,Tank Battery,Equipment Failure,Other,None,,"SEC 8, BK C, ABS 714","VACUUM TRUCKS, ROUSTABOUT CREW, BACKHOE & OIL ABSORBING MATERIALS ",JOHN LEE MCMASTER,NO FIELD NAME
2015,1455,8,"PANTHER EXPLORATION, LLC",2/18/2015,Producer,REEVES,46783,0,0,Crude,77,77,0,Tank Battery,Equipment Failure,Other,None,,"SEC 14, BLK C20, SUR PSL","TRANSFERRED OIL FROM CONTAINMENT AREA, PRESSURE WASH",WILE E. COYOTE STATE 40,PHANTOM (WOLFCAMP)
2015,130,8,"RSP PERMIAN, LLC",2/18/2015,Producer,MARTIN,38014,0,0,Crude,30,28,2,Tank Battery,Equipment Failure,Other,None,,"BLK 40, T1N, T&P RR CO",WILL REMEDIATE ONSITE,CROSS BAR RANCH,SPRABERRY (TREND AREA)
